repo,tier,pr_number,title,author,merged_at,additions,deletions,lines_changed,size_bucket,files_count,specd,spec_source,classification,ci_status,review_modified,escaped,review_cycles,time_to_merge_hours,approval_mechanism,workflow_type,reworked,rework_type,q_overall,q_outcome_clarity,q_error_states,q_scope_boundaries,q_acceptance_criteria,q_data_contracts,q_dependency_context,q_behavioral_specificity,q_change_type,q_spec_length_signal,strict_escaped,f_is_bot_author,f_ai_tagged,f_typos,f_casual,f_questions,f_fp_experience,f_fp_action,f_human_mentions,f_history,f_people_context,f_external_context,f_incidents,f_has_org_context,f_negations,f_causal_chains,f_specific_edges,f_generic_edges,f_edge_ratio,f_tradeoffs,f_domain_grounding,f_templates,f_slop,f_empty_sections,f_issue_refs,f_any_issue_refs,f_body_len,f_word_count,f_sent_len_mean,f_sent_len_std,f_type_token_ratio,f_avg_word_len,f_human_signals,f_org_context_signals,f_reasoning_signals,f_anti_signals,f_perplexity,formality_lived_experience,formality_organizational_memory,formality_uncertainty,formality_negative_scope,formality_causal_reasoning,formality_genuine_edge_cases,formality_template_filler,formality_overall,formality_classification,fev_lived_experience,fev_organizational_memory,fev_uncertainty,fev_causal_reasoning,ai_probability,szz_bug_introducing,szz_fix_count
liam-hq/liam,AI,2722,refactor: convert getBuildingSchema() to use ResultAsync pattern,MH4GF,2025-07-28T04:20:51+00:00,23,32,55,small,1,False,,human_save,clean_pass,True,False,0,1.0,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2723,refactor(agent): shared ToolMessage error detection utilities,MH4GF,2025-07-28T04:17:12+00:00,192,28,220,medium,6,False,,human_save,clean_pass,True,False,0,0.7,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2721,Replace repository mocks with InMemoryRepository in prepareDmlNode.test.ts,MH4GF,2025-07-28T03:47:05+00:00,2,14,16,small,1,False,,human_save,clean_pass,True,False,0,0.8,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2717,Remove unused logger parameters from workflow system,devin-ai-integration,2025-07-28T03:25:26+00:00,15,140,155,medium,10,False,,human_save,clean_pass,True,False,0,0.8,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2716,Remove deprecated deepModeling.test.ts file,MH4GF,2025-07-28T03:05:49+00:00,0,652,652,large,1,False,,human_save,clean_pass,True,False,0,0.5,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2685,fix: improve schema design tool node with proper error handling,MH4GF,2025-07-28T02:43:49+00:00,144,64,208,medium,6,False,,human_save,clean_pass,True,False,0,71.0,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2698,fix(deps): update swc monorepo to v1.12.11,renovate,2025-07-28T02:10:02+00:00,140,140,0,,4,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2694,fix(deps): update dependency @xyflow/react to v12.8.2,renovate,2025-07-28T01:59:25+00:00,10,10,0,,2,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2664,♻️ refactor: move saveArtifacts functionality from finalizeArtifactsNode to analyzeRequirementsNode,FunamaYukina,2025-07-28T01:00:56+00:00,200,88,288,medium,5,False,,human_save,clean_pass,True,False,0,110.2,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2706,chore(deps): lock file maintenance,renovate,2025-07-28T00:27:08+00:00,766,976,0,,1,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2703,fix(deps): update dependency langsmith to v0.3.44,renovate,2025-07-27T23:41:27+00:00,11,11,0,,2,False,,,,False,False,0,0.0,no_review,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2691,chore(deps): update anthropics/claude-code-action digest to 7c5a98d,renovate,2025-07-27T23:35:12+00:00,3,3,0,,3,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2689,🧪 Remove mock usage from agent tests,MH4GF,2025-07-27T23:35:12+00:00,508,158,666,large,4,False,,human_save,clean_pass,True,False,0,65.0,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2692,chore(deps): update dependency esbuild to v0.25.6,renovate,2025-07-27T23:33:07+00:00,136,126,0,,2,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2697,fix(deps): update octokit monorepo,renovate,2025-07-27T23:32:23+00:00,12,17,0,,3,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2699,chore(deps): update dependency lefthook to v1.12.2,renovate,2025-07-27T23:25:20+00:00,48,48,0,,2,False,,,,False,False,0,0.0,no_review,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2700,chore(deps): update dependency rollup to v4.45.0,renovate,2025-07-27T23:23:14+00:00,113,129,0,,2,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2701,chore(deps): update dev-tools,renovate,2025-07-26T16:36:11+00:00,431,439,0,,19,False,,,,False,False,0,0.0,no_review,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2695,fix(deps): update dependency langsmith to v0.3.43,renovate,2025-07-26T08:59:02+00:00,3572,10591,0,,2,False,,,,False,False,0,0.0,no_review,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2681,fix(agent): prevent empty schema versions accumulating on retry,MH4GF,2025-07-25T08:28:37+00:00,175,299,474,medium,15,False,,human_save,clean_pass,True,False,1,24.3,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2686,📝 add Command Palette documentation,kumanoayumi,2025-07-25T06:02:19+00:00,98,0,98,small,3,False,,human_save,clean_pass,True,False,0,2.2,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2688,PoC: idea: ♻️(agent): Extract createGraph function and enhance testing,hoshinotsuyoshi,2025-07-25T06:30:00+00:00,195,135,330,medium,4,False,,human_save,clean_pass,True,False,0,0.5,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2675,Use shared TypeScript base config for docs tsconfig.json,devin-ai-integration,2025-07-25T06:27:43+00:00,31,32,63,small,6,False,,human_save,clean_pass,True,False,0,24.4,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2680,✨ Add deep modeling process execution script and utilities,MH4GF,2025-07-25T02:21:47+00:00,898,569,1467,large,5,False,,human_save,clean_pass,True,False,0,18.2,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2684,refactor(agent): remove `reviewDeliverablesNode` and update workflow logic,FunamaYukina,2025-07-25T02:17:09+00:00,8,60,68,small,5,False,,human_save,clean_pass,True,False,0,1.7,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2676,feat: use shared TypeScript base config for app tsconfig.json,MH4GF,2025-07-24T07:12:34+00:00,11,15,26,small,2,False,,human_save,clean_pass,True,False,0,1.2,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2672,refactor(agent): simplify databaseSchemaBuildAgent persona for context efficiency,MH4GF,2025-07-24T07:10:30+00:00,7,23,30,small,1,False,,human_save,clean_pass,True,False,0,2.4,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2659,feat(agent): separate system prompt and context in QAGenerateUsecaseAgent,MH4GF,2025-07-24T06:29:25+00:00,20,101,121,medium,5,False,,human_save,clean_pass,True,False,0,22.9,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2665,💄 Improve fold gutter markers with Chevron icons and fix memory leak,kumanoayumi,2025-07-24T05:50:14+00:00,28,2,30,small,2,False,,human_save,clean_pass,True,False,1,17.8,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2552,refactor: remove no-throw-error from liqm-hq/ui,khiroshi-win,2025-07-24T05:15:51+00:00,10616,3585,14201,large,5,False,,human_save,clean_pass,True,False,0,243.4,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2654,✨ Add timeline sync support for ToolNode messages,MH4GF,2025-07-24T02:51:52+00:00,376,35,411,medium,3,False,,human_save,clean_pass,True,False,1,23.1,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2671,⬆️ Use message.text instead of message.content for LangChain messages,MH4GF,2025-07-24T04:46:27+00:00,3,12,15,small,1,False,,human_save,clean_pass,True,False,0,0.5,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2577,refactor: update no-throw-error from liam-hq/schema-bench,khiroshi-win,2025-07-24T04:05:36+00:00,6,16,22,small,2,False,,human_save,clean_pass,True,False,1,188.9,cr_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2650,✨ Add dedicated design process script for CLI debugging,MH4GF,2025-07-24T03:22:37+00:00,709,15,724,large,4,False,,human_save,clean_pass,True,False,1,41.2,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2670,💄 Add consistent scrollbar styling across components,junkisai,2025-07-24T03:19:24+00:00,12,1,13,small,5,False,,human_save,clean_pass,True,False,0,0.5,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2667,💄 Change ErrorMessage link color from green to red,kumanoayumi,2025-07-24T02:25:32+00:00,12,0,12,small,1,False,,human_save,clean_pass,True,False,0,13.7,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2660,feat: Bundle consecutive messages from the same agent,kumanoayumi,2025-07-24T02:57:08+00:00,73,47,120,medium,4,False,,human_save,clean_pass,True,False,0,18.7,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2668,Bump axios from 1.10.0 to 1.11.0,dependabot,2025-07-24T02:39:10+00:00,45,27,0,,1,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2662,💄 Add active design session visual indicator in GlobalNav,kumanoayumi,2025-07-24T02:24:43+00:00,109,59,168,medium,5,False,,human_save,clean_pass,True,False,1,16.7,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2666,💄 Update version dropdown option labels for better usability,kumanoayumi,2025-07-24T02:20:14+00:00,1,1,2,small,1,False,,human_save,clean_pass,True,False,0,13.8,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2473,Version Packages,liam-changeset-ci-trigger,2025-07-24T02:15:05+00:00,46,26,72,small,9,False,,human_save,clean_pass,True,False,0,335.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2661,Remove all Langfuse integration,devin-ai-integration,2025-07-24T01:55:07+00:00,25,169,194,medium,15,False,,human_save,clean_pass,True,False,0,17.3,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2651,📝 Add pnpm install reminder to merge/pull slash commands,MH4GF,2025-07-24T01:45:15+00:00,2,2,4,small,2,False,,human_save,clean_pass,True,False,0,25.1,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2561,refactor: remove no-throw-error from liam-hq/db-structure,khiroshi-win,2025-07-23T00:35:58+00:00,346,255,601,large,12,False,,human_save,clean_pass,True,False,1,204.6,cr_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2642,feat: implement MySQL support in Drizzle ORM schema parser,FunamaYukina,2025-07-23T09:12:22+00:00,3073,786,3859,large,19,False,,human_save,clean_pass,True,False,1,27.2,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2656,✨ feat(ui): Error state and retry action for chat messages,kumanoayumi,2025-07-23T08:07:37+00:00,162,22,184,medium,7,False,,human_save,clean_pass,True,False,1,1.8,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2657,refactor(agent): separate system prompt and context in PMAnalysisAgent,MH4GF,2025-07-23T07:57:41+00:00,18,38,56,small,4,False,,human_save,clean_pass,True,False,0,1.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2655,🔧(agent): optimize timeline logging for better user experience,MH4GF,2025-07-23T06:27:52+00:00,27,133,160,medium,8,False,,human_save,clean_pass,True,False,0,2.5,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2652,🔧 Remove conflicting commit instruction line,MH4GF,2025-07-23T02:36:52+00:00,0,1,1,small,1,False,,human_save,clean_pass,True,False,0,0.2,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2643,feat(agent): implement automatic timeline sync for deepModeling workflow,MH4GF,2025-07-23T02:17:46+00:00,168,111,279,medium,9,False,,human_save,clean_pass,True,False,1,19.7,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2608,Refactor DDL workflow to use tool-based schema design approach,MH4GF,2025-07-22T10:40:01+00:00,959,510,1469,large,23,False,,human_save,clean_pass,True,False,1,101.5,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2646,[All Packages] Enable TypeScript unused variable detection,FunamaYukina,2025-07-22T09:06:05+00:00,5,1,6,small,2,False,,human_save,clean_pass,True,False,1,1.0,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2649,💄 Fix box-shadow clipping in SessionForm presenters,kumanoayumi,2025-07-22T08:57:48+00:00,10,2,12,small,2,False,,human_save,clean_pass,True,False,0,0.4,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2648,Fix organizationId type inconsistency in deepModeling workflow,devin-ai-integration,2025-07-22T08:38:48+00:00,9,5,14,small,9,False,,human_save,clean_pass,True,False,0,0.3,rubber_stamp,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2592,Add query result display in timeline,NoritakaIkeda,2025-07-22T08:29:29+00:00,655,21,676,large,20,False,,human_save,clean_pass,True,False,0,122.6,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2645,Fix organizationId type inconsistency: Make projects.organization_id required,devin-ai-integration,2025-07-22T08:07:16+00:00,22,4,26,small,5,False,,human_save,clean_pass,True,False,0,0.5,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2641,💄 Improve log message and markdown content styling,kumanoayumi,2025-07-22T06:02:13+00:00,748,218,966,large,13,False,,human_save,clean_pass,True,False,0,2.8,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2639,Knip 5.62,hoshinotsuyoshi,2025-07-22T04:49:35+00:00,8,11,19,small,3,False,,human_save,clean_pass,True,False,0,2.1,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2636,[apps/app] Enable TypeScript unused variable detection and clean up existing,FunamaYukina,2025-07-22T03:26:56+00:00,6,26,32,small,9,False,,human_save,clean_pass,True,False,1,1.1,no_review,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2638,fix: correct LangGraph conditional edges in Mermaid diagram,devin-ai-integration,2025-07-22T03:12:10+00:00,66,27,93,small,2,False,,human_save,clean_pass,True,False,0,0.6,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2635,chore: update Renovate automerge configuration,MH4GF,2025-07-22T03:06:27+00:00,6,3,0,,2,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2637,Remove generic operation schemas with v.any() for improved type safety,devin-ai-integration,2025-07-22T03:05:13+00:00,1,57,58,small,3,False,,human_save,clean_pass,True,False,1,0.7,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2614,💄 Improve assistant log timeline display and markdown rendering,junkisai,2025-07-22T02:17:48+00:00,852,1590,2442,large,15,False,,human_save,clean_pass,True,False,0,88.6,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2631,chore(deps): update dependency supabase to v2.31.0,renovate,2025-07-22T02:16:21+00:00,6,6,0,,2,False,,,,False,False,0,0.0,no_review,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2632,chore(deps): update dependency undici to v7.11.0,renovate,2025-07-22T01:41:59+00:00,7,7,0,,2,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2629,chore(deps): update dependency concurrently to v9.2.0,renovate,2025-07-22T01:41:43+00:00,9,9,0,,3,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2615,chore(deps): update anthropics/claude-code-action digest to 8f551b3,renovate,2025-07-22T01:33:04+00:00,3,3,0,,3,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2633,chore(deps): update node.js to v22.17.0,renovate,2025-07-22T01:33:04+00:00,1,1,0,,1,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2628,fix(deps): update nextjs monorepo to v15.3.5,renovate,2025-07-22T01:33:04+00:00,81,81,0,,3,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2627,fix(deps): update dependency langsmith to v0.3.40,renovate,2025-07-22T01:29:33+00:00,65,44,0,,2,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2634,feat: group trigger.dev packages in renovate updates,devin-ai-integration,2025-07-22T00:44:53+00:00,7,0,0,,1,False,,,,False,False,0,0.0,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2626,fix(deps): update dependency @trigger.dev/sdk to v4.0.0-v4-beta.22,renovate,2025-07-22T00:16:28+00:00,17,60,0,,3,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2625,fix(deps): update dependency @trigger.dev/build to v4.0.0-v4-beta.22,renovate,2025-07-22T00:00:46+00:00,3,19,0,,2,False,,,,False,False,0,0.0,approve_only,bot-reviewed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2624,fix(deps): update dependency @langchain/openai to v0.5.18,renovate,2025-07-19T13:01:53+00:00,19,36,0,,3,False,,,,False,False,0,0.0,no_review,bot-reviewed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2623,fix(deps): update dependency @langchain/langgraph to v0.3.10,renovate,2025-07-19T12:48:34+00:00,10,10,0,,2,False,,,,False,False,0,0.0,no_review,bot-reviewed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2622,fix(deps): update dependency @langchain/langgraph to v0.3.6,renovate,2025-07-19T08:48:03+00:00,6,6,0,,2,False,,,,False,False,0,0.0,no_review,bot-reviewed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2621,fix(deps): update dependency @langchain/community to v0.3.49,renovate,2025-07-19T08:46:54+00:00,6,6,0,,2,False,,,,False,False,0,0.0,no_review,bot-reviewed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2619,chore(deps): update dev-tools,renovate,2025-07-19T06:30:26+00:00,341,341,0,,18,False,,,,False,False,0,0.0,no_review,bot-reviewed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,2620,fix(deps): update dependency @langchain/community to v0.3.48,renovate,2025-07-19T06:16:07+00:00,6,6,0,,2,False,,,,False,False,0,0.0,no_review,bot-reviewed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
